"city","id","genus","species","cultivar","lat","long","dbh","SP_SCIEN","OWNER"
"Halifax","TRE130532","Acer","Platanoides",NA,44.6443305670001,-63.5923420399999,52.5,"ACPL","HRM"
"Halifax","TRE130387","Acer","Platanoides",NA,44.643449489,-63.593365102,37.5,"ACPL","HRM"
"Halifax","TRE130170","Tilia","sp.",NA,44.6425677020001,-63.5955092519999,52.5,"TI","HRM"
"Halifax","TRE130241","Ulmus","americana","Princeton ",44.642509159,-63.594407812,3.5,"ULAM_P","HRM"
"Halifax","TRE130762","Tilia","sp.",NA,44.6407084260001,-63.581407024,68,"TI","HRM"
"Halifax","TRE133365","Acer","saccharinum",NA,44.650422807,-63.586188132,22.5,"ACSA1","HRM"
"Halifax","TRE130518","Acer","Platanoides",NA,44.640490077,-63.592042352,37.5,"ACPL","HRM"
"Halifax","TRE130784","Acer","Platanoides",NA,44.626403784,-63.5738736489999,22.5,"ACPL","HRM"
"Halifax","TRE129977","Fraxinus","americana",NA,44.6378961880001,-63.577489821,37.5,"FRAM","HRM"
"Halifax","TRE130322","ULAM","Ulmus","americana",44.6449255860001,-63.593647274,52.5,"ULAM","HRM"
"Halifax","TRE129873","Pinus","resinosa",NA,44.6389897820001,-63.5739431219999,37.5,"PINRES","HRM"
"Halifax","TRE130732","Acer","Platanoides",NA,44.6407349680001,-63.584909242,52.5,"ACPL","HRM"
"Halifax","TRE130444","Tilia","sp.",NA,44.6446791870001,-63.590159795,68,"TI","HRM"
"Halifax","TRE130128","Zelkova","sp.",NA,44.6381746970001,-63.594869132,11,"ZE","HRM"
"Halifax","TRE130806","Elm","sp.",NA,44.6276218300001,-63.573437005,52.5,"ULS","HRM"
"Halifax","TRE130549","Quercus","bicolor",NA,44.6460511380001,-63.592238295,3.5,"QUEBI","HRM"
"Halifax","TRE130248","Acer","Rubrum",NA,44.643493274,-63.594944587,22.5,"ACRU","HRM"
"Halifax","TRE133321","Acer","Platanoides",NA,44.650851264,-63.584640146,37.5,"ACPL","HRM"
"Halifax","TRE132967","ULAM","Ulmus","americana",44.6400131010001,-63.5732107059999,68,"ULAM","HRM"
"Halifax","TRE132866","Tilia","sp.",NA,44.6408220380001,-63.587076912,3.5,"TI","HRM"
"Halifax","TRE133659","Picea","rubens",NA,44.63820309,-63.604062241,68,"PIRU","HRM"
"Halifax","TRE133272","Fraxinus","pennsylvanica",NA,44.651470472,-63.582473162,22.5,"FRPE","HRM"
"Halifax","TRE133444","Tilia","sp.",NA,44.641650779,-63.5817779389999,68,"TI","HRM"
"Halifax","TRE132136","Tilia","sp.",NA,44.641645038,-63.593935959,37.5,"TI","HRM"
"Halifax","TRE133778","Acer","Platanoides",NA,44.6382979050001,-63.587027252,52.5,"ACPL","HRM"
"Halifax","TRE133518","Pyrus","calleryana",NA,44.6425340770001,-63.580028559,37.5,"PYCA","HRM"
"Halifax","TRE133182","Tilia","sp.",NA,44.64596492,-63.583123225,83,"TI","HRM"
"Halifax","TRE133231","ULAM","Ulmus","americana",44.6461760460001,-63.5846939739999,83,"ULAM","HRM"
"Halifax","TRE132992","ULAM","Ulmus","americana",44.6407054000001,-63.570641506,11,"ULAM","HRM"
"Halifax","TRE131867","Acer","Platanoides",NA,44.6401695110001,-63.6002028299999,52.5,"ACPL","HRM"
"Halifax","TRE133096","COFL","Cornus","florida",44.6474081540001,-63.575634884,3.5,"COFL","HRM"
"Halifax","TRE132982","Liguidambar","styraciflua",NA,44.640254935,-63.572943693,22.5,"LIST","HRM"
"Halifax","TRE133677","Acer","Platanoides",NA,44.6423215720001,-63.596197576,52.5,"ACPL","HRM"
"Halifax","TRE130773","Acer","Rubrum",NA,44.627304442,-63.5754767619999,22.5,"ACRU","HRM"
"Halifax","TRE130211","Tilia","sp.",NA,44.6432112160001,-63.589903415,68,"TI","HRM"
"Halifax","TRE130180","Acer","Platanoides",NA,44.641517718,-63.595756138,37.5,"ACPL","HRM"
"Halifax","TRE130694","Tilia","sp.",NA,44.6411096370001,-63.58334139,52.5,"TI","HRM"
"Halifax","TRE130288","Acer","Platanoides",NA,44.644280053,-63.595637613,52.5,"ACPL","HRM"
"Halifax","TRE130491","Tilia","sp.",NA,44.640572945,-63.590613536,52.5,"TI","HRM"
"Halifax","TRE130137","Acer","Platanoides",NA,44.6426522420001,-63.595746279,52.5,"ACPL","HRM"
"Halifax","TRE130256","Acer","Platanoides",NA,44.6439759460001,-63.595042886,52.5,"ACPL","HRM"
"Halifax","TRE130639","Acer","Platanoides",NA,44.642003564,-63.588956616,52.5,"ACPL","HRM"
"Halifax","TRE133624","Quercus","macrocarpa",NA,44.639696718,-63.602619795,3.5,"BUROAK","HRM"
"Halifax","TRE133852","Acer","saccharinum",NA,44.6498431200001,-63.5784631559999,3.5,"ACSA1","HRM"
"Halifax","TRE130722","Tilia","sp.",NA,44.6398814930001,-63.58467475,52.5,"TI","HRM"
"Halifax","TRE130160","Quercus","rubra",NA,44.6429160160001,-63.5955394769999,52.5,"QURU","HRM"
"Halifax","TRE130645","Acer","sp.",NA,44.642271893,-63.588101848,22.5,"AC","HRM"
"Halifax","TRE130154","Quercus","palustris",NA,44.6437752740001,-63.596010544,83,"QUPA","HRM"
"Halifax","TRE130260","Tilia","sp.",NA,44.6436640690001,-63.594872685,52.5,"TI","HRM"
"Halifax","TRE129910","ULAM","Ulmus","americana",44.6335286560001,-63.5798326889999,52.5,"ULAM","HRM"
"Halifax","TRE130205","Unknown","Species",NA,44.64345186,-63.588978902,3.5,"UNO","HRM"
"Halifax","TRE130676","Elm","sp.",NA,44.6396074150001,-63.582241472,52.5,"ULS","HRM"
"Halifax","TRE133616","ULAM","Ulmus","americana",44.6387995250001,-63.6057250059999,3.5,"ULAM","HRM"
"Halifax","TRE130552","ULAM","Ulmus","americana",44.646170419,-63.591771662,52.5,"ULAM","HRM"
"Halifax","TRE130745","Tilia","sp.",NA,44.639803521,-63.58435614,3.5,"TI","HRM"
"Halifax","TRE130000","Celtis","occidentalis",NA,44.6361055290001,-63.578367273,22.5,"CEOC","HRM"
"Halifax","TRE130478","Tilia","sp.",NA,44.6420260940001,-63.5911505079999,68,"TI","HRM"
"Halifax","TRE130074","Betula","lenta",NA,44.63281026,-63.592876648,3.5,"BELE","HRM"
"Halifax","TRE133850","Tilia","sp.",NA,44.6499444040001,-63.5785156379999,3.5,"TI","HRM"
"Halifax","TRE130785","Acer","Platanoides",NA,44.6264437250001,-63.5737404499999,52.5,"ACPL","HRM"
"Halifax","TRE130227","ULAM","Ulmus","americana",44.642477838,-63.592613934,83,"ULAM","HRM"
"Halifax","TRE130821","Acer","Platanoides",NA,44.627850853,-63.5759890859999,37.5,"ACPL","HRM"
"Halifax","TRE130002","Catalpa","speciosa",NA,44.636385805,-63.578452657,22.5,"CASP","HRM"
"Halifax","TRE130820","Acer","Platanoides",NA,44.627669032,-63.5758147,52.5,"ACPL","HRM"
